time	position_x	position_y	scroll_x	scroll_y
2024-01-04T04:39:53.110Z	499.99892823422334	499.5595042657979	499.99892823422334	509.5595042657979
2024-01-04T04:39:53.230Z	488.21185425329685	492.88833434731873	488.21185425329685	502.88833434731873
2024-01-04T04:39:53.350Z	463.46787265401576	469.93574571276827	463.46787265401576	479.93574571276827
2024-01-04T04:39:53.470Z	427.383484786436	436.24203627382076	427.383484786436	446.24203627382076
2024-01-04T04:39:53.590Z	382.2414542421556	403.93982193874024	382.2414542421556	413.93982193874024
2024-01-04T04:39:53.710Z	318.87524449499415	318.4527443106148	318.87524449499415	328.4527443106148
2024-01-04T04:39:53.830Z	256.2928436748663	277.8174667705843	256.2928436748663	287.8174667705843
2024-01-04T04:39:53.949Z	185.15729848245516	164.75000278618143	185.15729848245516	174.75000278618143
2024-01-04T04:39:54.069Z	61.85868745400103	-99.93643484809368	61.85868745400103	-89.93643484809368
2024-01-04T04:39:54.189Z	16.819583753877527	-179.2021689680079	16.819583753877527	-169.2021689680079
2024-01-04T04:39:54.309Z	15.639058519840624	-288.19504239457115	15.639058519840624	-278.19504239457115
2024-01-04T04:39:54.430Z	-232.48386194914679	-597.8482683067333	-232.48386194914679	-592.8482683067333
2024-01-04T04:39:54.550Z	-278.0485808853216	-744.3432660748878	-278.0485808853216	-739.3432660748878
2024-01-04T04:39:54.669Z	-238.6519774016772	-675.318818412429	-238.6519774016772	-670.318818412429
2024-01-04T04:39:54.790Z	-197.41261202258517	-603.3904319761344	-197.41261202258517	-598.3904319761344
2024-01-04T04:39:54.910Z	-156.37233124320977	-532.0398906144695	-156.37233124320977	-527.0398906144695
2024-01-04T04:39:55.029Z	-117.00028727509708	-463.76292197213365	-117.00028727509708	-458.76292197213365
2024-01-04T04:39:55.150Z	-17.288465341782427	-334.9457580866049	-17.288465341782427	-329.9457580866049
2024-01-04T04:39:56.138Z	164.04352567300953	-296.48273655158647	164.04352567300953	-291.48273655158647
2024-01-04T04:39:57.117Z	170.77990710342704	193.40721926228719	170.77990710342704	198.40721926228719
2024-01-04T04:39:57.231Z	667.7196816232542	394.439351556413	667.7196816232542	399.439351556413
2024-01-04T04:39:57.345Z	926.8193891735255	465.3299995878491	926.8193891735255	470.3299995878491
2024-01-04T04:39:57.460Z	981.7997611044826	339.1617726713349	981.7997611044826	344.1617726713349
2024-01-04T04:39:57.585Z	926.9583769740691	157.7837461951735	926.9583769740691	162.7837461951735
2024-01-04T04:39:57.710Z	404.83638555315036	-305.81325726617183	404.83638555315036	-305.81325726617183
2024-01-04T04:39:57.840Z	-62.55823289003732	-39.46764097527513	-62.55823289003732	-39.46764097527513
2024-01-04T04:39:57.952Z	216.83266507877156	329.7166622338544	216.83266507877156	329.7166622338544
2024-01-04T04:39:58.066Z	414.4553440582621	749.5705260075387	414.4553440582621	749.5705260075387
2024-01-04T04:39:58.191Z	321.38877250920905	477.48764846598675	321.38877250920905	477.48764846598675
2024-01-04T04:39:58.301Z	267.87278872598336	337.68214040570393	267.87278872598336	337.68214040570393
2024-01-04T04:39:58.427Z	291.7311702559479	249.64857043075128	291.7311702559479	249.64857043075128
2024-01-04T04:39:58.539Z	114.84715419914475	24.1819426046114	114.84715419914475	24.1819426046114
2024-01-04T04:39:58.682Z	139.24021608542782	91.28367485605263	139.24021608542782	91.28367485605263
