time	position_x	position_y	scroll_x	scroll_y
2024-01-09T07:58:09.349Z	502.3328719024229	494.33440390230714	502.3328719024229	494.33440390230714
2024-01-09T07:58:08.856Z	505.99643022108245	484.9785413174636	505.99643022108245	484.9785413174636
2024-01-09T07:58:09.560Z	524.6814497107368	465.7371871270968	524.6814497107368	465.7371871270968
2024-01-09T07:58:09.592Z	549.6345195848111	466.5395871196223	549.6345195848111	466.5395871196223
2024-01-09T07:58:09.681Z	554.2863820515439	352.91561901924274	554.2863820515439	352.91561901924274
2024-01-09T07:58:09.747Z	604.2697536082455	166.97747031423168	604.2697536082455	166.97747031423168
2024-01-09T07:58:09.844Z	434.73988230130067	177.6272574105274	434.73988230130067	177.6272574105274
2024-01-09T07:58:09.893Z	340.78855223988296	211.24860413514588	340.78855223988296	211.24860413514588
2024-01-09T07:58:09.976Z	353.70329576488643	151.1917377202125	353.70329576488643	151.1917377202125
2024-01-09T07:58:10.040Z	473.4705608809607	112.8471703190759	473.4705608809607	112.8471703190759
2024-01-09T07:58:10.121Z	467.8843877268692	54.95240318724346	467.8843877268692	54.95240318724346
2024-01-09T07:58:10.184Z	447.4185235183353	-14.188903364383378	447.4185235183353	-14.188903364383378
2024-01-09T07:58:10.266Z	384.75865302458465	-8.041811507613538	384.75865302458465	-8.041811507613538
2024-01-09T07:58:10.331Z	395.62483722275255	77.49743428870842	395.62483722275255	77.49743428870842
2024-01-09T07:58:10.426Z	410.90640897009223	64.69066139497463	410.90640897009223	64.69066139497463
2024-01-09T07:58:10.523Z	494.7796125745641	111.37520070345656	494.7796125745641	111.37520070345656
2024-01-09T07:58:10.622Z	437.5052000603546	249.11812627147572	437.5052000603546	249.11812627147572
2024-01-09T07:58:10.718Z	497.8582540827285	253.826690471368	497.8582540827285	253.826690471368
2024-01-09T07:58:10.813Z	385.88945888922825	211.88784794458167	385.88945888922825	211.88784794458167
2024-01-09T07:58:10.910Z	453.13694585144464	190.80272736413636	453.13694585144464	190.80272736413636
2024-01-09T07:58:11.009Z	508.44994007595926	99.16377812604462	508.44994007595926	99.16377812604462
2024-01-09T07:58:11.105Z	574.159347053252	116.937220401158	574.159347053252	116.937220401158
2024-01-09T07:58:11.200Z	518.569830169115	122.59049901680996	518.569830169115	122.59049901680996
2024-01-09T07:58:11.296Z	488.87416145600673	109.66140681293624	488.87416145600673	109.66140681293624
2024-01-09T07:58:11.392Z	339.8023359008893	191.92658005797037	339.8023359008893	191.92658005797037
2024-01-09T07:58:11.485Z	177.3174909654837	224.71211022983405	177.3174909654837	224.71211022983405
2024-01-09T07:58:11.616Z	314.7294479307945	109.99464061186738	314.7294479307945	109.99464061186738
2024-01-09T07:58:11.699Z	317.6082964765486	61.075065916589004	317.6082964765486	61.075065916589004
2024-01-09T07:58:11.725Z	279.34890873303135	-19.888806416149432	279.34890873303135	-19.888806416149432
2024-01-09T07:58:11.822Z	382.36508752453693	-95.3494242472548	382.36508752453693	-95.3494242472548
2024-01-09T07:58:11.917Z	491.148513157307	-18.406201257319694	491.148513157307	-18.406201257319694
2024-01-09T07:58:11.964Z	495.08992412674536	18.44204613365995	495.08992412674536	18.44204613365995
2024-01-09T07:58:12.046Z	456.4699177398616	64.53353713642369	456.4699177398616	64.53353713642369
2024-01-09T07:58:12.110Z	393.0278160037181	96.82769332738076	393.0278160037181	96.82769332738076
2024-01-09T07:58:12.191Z	317.3616877208714	43.30224724965021	317.3616877208714	43.30224724965021
2024-01-09T07:58:12.250Z	191.22152585799827	0.32786686997098435	191.22152585799827	0.32786686997098435
2024-01-09T07:58:12.335Z	167.95288221132046	115.20856105373295	167.95288221132046	115.20856105373295
2024-01-09T07:58:12.397Z	468.83776508490405	254.2410554494815	468.83776508490405	254.2410554494815
2024-01-09T07:58:12.495Z	684.0618466765146	312.2897987058116	684.0618466765146	312.2897987058116
2024-01-09T07:58:12.542Z	916.8151181514104	227.6738519205189	916.8151181514104	227.6738519205189
2024-01-09T07:58:12.636Z	1023.8583393986557	271.2611530545619	1023.8583393986557	271.2611530545619
2024-01-09T07:58:12.732Z	774.1317236291504	242.08076001008746	774.1317236291504	242.08076001008746
2024-01-09T07:58:12.832Z	819.6891010616973	153.48732355436647	819.6891010616973	153.48732355436647
2024-01-09T07:58:12.917Z	781.029155206902	248.9840272173928	781.029155206902	248.9840272173928
2024-01-09T07:58:13.017Z	815.5463389376962	278.56677089328616	815.5463389376962	278.56677089328616
2024-01-09T07:58:13.081Z	733.5297197561055	257.37888394966313	733.5297197561055	257.37888394966313
2024-01-09T07:58:13.176Z	810.413043280772	216.26260956861435	810.413043280772	216.26260956861435
2024-01-09T07:58:13.273Z	848.4625203818993	541.1500367145228	848.4625203818993	541.1500367145228
2024-01-09T07:58:13.367Z	886.6018173471199	609.6449791277314	886.6018173471199	609.6449791277314
2024-01-09T07:58:13.461Z	871.5434904322724	572.08988866609	871.5434904322724	572.08988866609
2024-01-09T07:58:13.556Z	884.8277010171452	609.6913176387612	884.8277010171452	609.6913176387612
2024-01-09T07:58:13.650Z	999.7717382153708	407.1637358014305	999.7717382153708	407.1637358014305
2024-01-09T07:58:13.779Z	1012.5596288360249	426.799193290994	1012.5596288360249	426.799193290994
2024-01-09T07:58:13.860Z	993.8343574594861	453.36612321168303	993.8343574594861	453.36612321168303
2024-01-09T07:58:13.886Z	973.8737054072899	476.2673509509792	973.8737054072899	476.2673509509792
2024-01-09T07:58:13.985Z	1060.5359783487272	415.832165424645	1060.5359783487272	415.832165424645
2024-01-09T07:58:14.082Z	908.5387221598429	344.69943280911383	908.5387221598429	344.69943280911383
2024-01-09T07:58:14.181Z	835.2305751873578	318.8155149469211	835.2305751873578	318.8155149469211
2024-01-09T07:58:14.279Z	851.1128061484568	263.22824091391726	851.1128061484568	263.22824091391726
2024-01-09T07:58:14.411Z	756.9889156218867	297.563875599145	756.9889156218867	297.563875599145
2024-01-09T07:58:14.516Z	725.0313476384309	206.2507928230064	725.0313476384309	206.2507928230064
2024-01-09T07:58:14.618Z	764.4960983784648	91.39705053633254	764.4960983784648	91.39705053633254
2024-01-09T07:58:14.717Z	672.5094354825083	111.68060550762905	672.5094354825083	111.68060550762905
2024-01-09T07:58:14.768Z	677.8980686729691	86.20749076038028	677.8980686729691	86.20749076038028
2024-01-09T07:58:14.852Z	552.4035953456582	48.88234299968391	552.4035953456582	48.88234299968391
2024-01-09T07:58:14.916Z	435.6950718333321	51.625747532412554	435.6950718333321	51.625747532412554
2024-01-09T07:58:15.013Z	431.66395477246203	111.866867074716	431.66395477246203	111.866867074716
2024-01-09T07:58:15.061Z	476.63046933054056	115.27309312647604	476.63046933054056	115.27309312647604
2024-01-09T07:58:15.168Z	490.48624232335646	132.2826303077835	490.48624232335646	132.2826303077835
2024-01-09T07:58:15.236Z	434.1829209189166	128.91551859994465	434.1829209189166	128.91551859994465
2024-01-09T07:58:15.338Z	536.3393964385197	-0.48597224612943535	536.3393964385197	-0.48597224612943535
2024-01-09T07:58:15.386Z	601.5021565239132	110.03168989183479	601.5021565239132	110.03168989183479
2024-01-09T07:58:15.469Z	485.6979070813454	43.176082882200234	485.6979070813454	43.176082882200234
2024-01-09T07:58:15.531Z	347.094457058838	-106.87925226643546	347.094457058838	-106.87925226643546
2024-01-09T07:58:15.613Z	255.65370229728285	-129.05913607708203	255.65370229728285	-129.05913607708203
2024-01-09T07:58:15.674Z	282.8183610044546	-228.19366455034626	282.8183610044546	-228.19366455034626
2024-01-09T07:58:15.756Z	313.51215575294043	-123.17481559036409	313.51215575294043	-123.17481559036409
2024-01-09T07:58:15.821Z	435.02838352199893	27.128589439866133	435.02838352199893	27.128589439866133
2024-01-09T07:58:15.903Z	521.4387820734916	153.07382151383445	521.4387820734916	153.07382151383445
2024-01-09T07:58:15.964Z	494.809768647474	340.31132481972253	494.809768647474	340.31132481972253
2024-01-09T07:58:16.049Z	589.2442004329255	397.63895186621573	589.2442004329255	397.63895186621573
2024-01-09T07:58:16.116Z	454.94630569800086	469.60058434301516	454.94630569800086	469.60058434301516
2024-01-09T07:58:16.215Z	364.38074889874446	262.6342090211865	364.38074889874446	262.6342090211865
2024-01-09T07:58:16.264Z	240.94017697480552	183.45127755268646	240.94017697480552	183.45127755268646
2024-01-09T07:58:16.348Z	228.3341900186274	313.02658785966025	228.3341900186274	313.02658785966025
2024-01-09T07:58:16.411Z	218.2466425718336	484.72617644713984	218.2466425718336	484.72617644713984
2024-01-09T07:58:16.510Z	238.3395871780189	609.9177004904345	238.3395871780189	609.9177004904345
2024-01-09T07:58:16.562Z	299.28646164077554	625.2953362845991	299.28646164077554	625.2953362845991
2024-01-09T07:58:16.648Z	286.4717362396259	539.0379618944183	286.4717362396259	539.0379618944183
2024-01-09T07:58:16.711Z	308.65868221317544	481.1248574996073	308.65868221317544	481.1248574996073
2024-01-09T07:58:16.813Z	279.2690323294672	301.925349231877	279.2690323294672	301.925349231877
2024-01-09T07:58:16.862Z	314.3577858697884	340.1011776265874	314.3577858697884	340.1011776265874
2024-01-09T07:58:16.949Z	284.56981036619584	367.27042466529963	284.56981036619584	367.27042466529963
2024-01-09T07:58:17.014Z	391.1875684587487	362.35581354293697	391.1875684587487	362.35581354293697
2024-01-09T07:58:17.113Z	363.61809731598925	431.0419644526317	363.61809731598925	431.0419644526317
2024-01-09T07:58:17.165Z	345.3604187757905	486.70537770009037	345.3604187757905	486.70537770009037
2024-01-09T07:58:17.252Z	372.2139502894686	438.91691845630424	372.2139502894686	438.91691845630424
2024-01-09T07:58:17.315Z	364.70533851725486	328.3289035219996	364.70533851725486	328.3289035219996
2024-01-09T07:58:17.415Z	460.1935349635621	354.32688182356816	460.1935349635621	354.32688182356816
2024-01-09T07:58:17.469Z	392.7670080102981	327.67210109146794	392.7670080102981	327.67210109146794
2024-01-09T07:58:17.561Z	354.74022276172616	342.83337198238803	354.74022276172616	342.83337198238803
2024-01-09T07:58:17.627Z	187.3394108244724	449.8275853136967	187.3394108244724	449.8275853136967
2024-01-09T07:58:17.714Z	277.23831987001876	502.73646835889286	277.23831987001876	502.73646835889286
2024-01-09T07:58:17.777Z	329.29828532317026	554.8123725329505	329.29828532317026	554.8123725329505
2024-01-09T07:58:17.865Z	347.1873248459962	549.6942843562823	347.1873248459962	549.6942843562823
2024-01-09T07:58:17.928Z	318.2704316347855	509.48021374568174	318.2704316347855	509.48021374568174
2024-01-09T07:58:18.017Z	450.85549537002544	596.5704886321206	450.85549537002544	596.5704886321206
2024-01-09T07:58:18.081Z	454.092111412842	567.4109339921107	454.092111412842	567.4109339921107
2024-01-09T07:58:18.167Z	463.69203732855885	656.413741275245	463.69203732855885	656.413741275245
2024-01-09T07:58:18.231Z	439.6678348591782	731.535558676805	439.6678348591782	731.535558676805
2024-01-09T07:58:18.315Z	612.9290862628939	721.4161569989559	612.9290862628939	721.4161569989559
2024-01-09T07:58:18.380Z	715.3153317064072	735.1287544987176	715.3153317064072	735.1287544987176
2024-01-09T07:58:18.463Z	723.5082565372742	738.835243045348	723.5082565372742	738.835243045348
2024-01-09T07:58:18.526Z	650.2967131246813	720.404052218986	650.2967131246813	720.404052218986
2024-01-09T07:58:18.611Z	660.0570853606137	724.7505817961049	660.0570853606137	724.7505817961049
2024-01-09T07:58:18.674Z	755.4722650024031	748.5355640062917	755.4722650024031	748.5355640062917
2024-01-09T07:58:18.759Z	640.0247405645667	703.059756687326	640.0247405645667	703.059756687326
2024-01-09T07:58:18.822Z	425.14356040500627	697.2217924250679	425.14356040500627	697.2217924250679
2024-01-09T07:58:18.908Z	417.5319450488342	771.6619448347227	417.5319450488342	771.6619448347227
2024-01-09T07:58:18.971Z	422.61452677788304	744.5913426670872	422.61452677788304	744.5913426670872
2024-01-09T07:58:19.055Z	356.4660628775364	750.0581355984448	356.4660628775364	750.0581355984448
2024-01-09T07:58:19.119Z	211.41845220716223	711.2071232078197	211.41845220716223	711.2071232078197
2024-01-09T07:58:19.203Z	180.77269406575414	734.9357631548198	180.77269406575414	734.9357631548198
2024-01-09T07:58:19.267Z	149.3684731466464	975.8386338562234	149.3684731466464	980.8386338562234
2024-01-09T07:58:19.369Z	168.65372136950862	1154.3934449631447	168.65372136950862	1164.3934449631447
2024-01-09T07:58:19.416Z	127.96534725821121	1187.2891309496922	127.96534725821121	1197.2891309496922
2024-01-09T07:58:19.503Z	160.19600963400893	1185.098636781411	160.19600963400893	1195.098636781411
