time	position_x	position_y
2023-12-27T17:32:38.118Z	459.4768910303301	685.1887339300731
2023-12-27T17:32:38.226Z	367.25494741055786	634.2894399838158
2023-12-27T17:32:38.332Z	154.0218910078866	657.7508272812847
2023-12-27T17:32:38.443Z	85.68474448667564	709.4170165769158
2023-12-27T17:32:38.551Z	56.21021064228788	763.228331327323
2023-12-27T17:32:38.657Z	130.49161667221085	759.865489917131
2023-12-27T17:32:38.764Z	124.4360852428045	725.4682568224891
2023-12-27T17:32:38.874Z	86.31450871192607	644.4844999530027
2023-12-27T17:32:38.981Z	59.30867100008237	495.8039697001492
2023-12-27T17:32:39.085Z	95.59414456088493	304.3918330302114
2023-12-27T17:32:39.191Z	140.62831531665853	308.7824705640211
2023-12-27T17:32:39.299Z	159.0575976875779	292.0798775157783
2023-12-27T17:32:39.405Z	152.18514150312748	293.86514561472995
2023-12-27T17:32:39.513Z	96.53129364940087	300.94748090446416
2023-12-27T17:32:39.620Z	158.05409152588956	304.44938186511996
2023-12-27T17:32:39.727Z	214.16077637816053	299.02032967652355
2023-12-27T17:32:39.837Z	255.2149918899393	275.1062848337642
2023-12-27T17:32:39.944Z	141.7215068209132	279.4200746728691
2023-12-27T17:32:40.051Z	104.64255592067983	217.1229846679726
2023-12-27T17:32:40.157Z	51.84954986198928	135.43757721362815
2023-12-27T17:32:40.261Z	118.33694935627925	26.123887568057583
2023-12-27T17:32:40.366Z	142.7126240200552	28.998715226010223
2023-12-27T17:32:40.475Z	69.61772991734541	52.679301208740476
2023-12-27T17:32:40.583Z	133.59192473236638	105.29127950194672
2023-12-27T17:32:40.690Z	130.44940774660628	84.16485726118944
2023-12-27T17:32:40.798Z	196.21988657696346	106.77521787682034
2023-12-27T17:32:40.908Z	322.5513842812467	108.10785345257271
2023-12-27T17:32:41.016Z	742.0740314237119	161.54547683214767
2023-12-27T17:32:41.121Z	1057.0532764770612	96.63349086313292
2023-12-27T17:32:41.228Z	1155.8449132720984	188.08725828898233
2023-12-27T17:32:41.332Z	1221.9165731784265	251.11413191340907
2023-12-27T17:32:41.436Z	994.292058243329	217.76415784640596
2023-12-27T17:32:41.544Z	1081.223499650477	68.43472044365426
2023-12-27T17:32:41.653Z	1250.1890229738656	-52.851190365919024
2023-12-27T17:32:41.757Z	1134.4036577890865	-93.07938899522414
2023-12-27T17:32:41.863Z	1339.671696445794	-53.11057024231924
2023-12-27T17:32:41.970Z	1329.1489598231692	-58.530841488797506
2023-12-27T17:32:42.078Z	1246.7524887413806	-2.3920166397906133
2023-12-27T17:32:42.187Z	1357.2213981281498	43.591802335254314
2023-12-27T17:32:42.293Z	1413.0302515728172	63.528067718588304
2023-12-27T17:32:42.399Z	1327.6182648128222	49.059112350183526
2023-12-27T17:32:42.507Z	1312.6121948690395	13.846231204278961
2023-12-27T17:32:42.616Z	1196.6459728959935	53.366375198032884
2023-12-27T17:32:42.725Z	1233.0516534740707	56.88423062836472
2023-12-27T17:32:42.832Z	1216.463920390057	65.43785041099603
2023-12-27T17:32:42.941Z	1366.0414088055545	53.11788000392697
2023-12-27T17:32:43.051Z	1451.581371501119	0.7621540713847046
2023-12-27T17:32:43.160Z	1496.3228591189654	8.901755669059481
2023-12-27T17:32:43.266Z	1418.2318508656742	11.412545007718814
2023-12-27T17:32:43.371Z	1372.887750649147	15.439543453574046
2023-12-27T17:32:43.480Z	1415.2460244473205	26.148170286159264
2023-12-27T17:32:43.587Z	1481.0405444775313	12.03212607885196
2023-12-27T17:32:43.692Z	1464.83991801195	15.870466899692588
2023-12-27T17:32:43.803Z	1397.439592355665	21.727616997715174
2023-12-27T17:32:43.906Z	1270.648884434902	52.91321112541637
2023-12-27T17:32:44.009Z	1221.6319752528238	48.46619642611685
2023-12-27T17:32:44.117Z	1275.3971611577176	44.732864890528006
2023-12-27T17:32:44.211Z	1361.2586688286367	2.719402648429209
2023-12-27T17:32:44.317Z	1370.4170421064673	12.76765152649931
2023-12-27T17:32:44.426Z	1377.1438866450535	22.008655444815105
2023-12-27T17:32:44.533Z	1392.7266691818918	56.59389291468854
2023-12-27T17:32:44.647Z	1310.7084130510586	184.45129379097642
2023-12-27T17:32:44.748Z	1332.4700613155132	262.42512255623933
2023-12-27T17:32:44.850Z	1299.1184709258725	237.15642319696923
2023-12-27T17:32:44.956Z	1259.215427290737	544.9656040626753
2023-12-27T17:32:45.060Z	1330.624574686373	716.7080477913051
2023-12-27T17:32:45.164Z	1465.6867854650932	747.3877844516958
2023-12-27T17:32:45.269Z	1363.111614305664	750.0000235926653
2023-12-27T17:32:45.379Z	1288.2274322738417	716.168398265559
2023-12-27T17:32:45.486Z	1277.1764931722178	698.7659504426204
2023-12-27T17:32:45.595Z	1329.3779594208636	782.4223513004218
2023-12-27T17:32:45.701Z	1339.1363250759637	786.8320307250824
2023-12-27T17:32:45.808Z	1383.562772166257	760.8219609829181
2023-12-27T17:32:45.916Z	1291.3910913659151	802.9303270721335
2023-12-27T17:32:46.024Z	1340.2585474674447	859.1311203285786
2023-12-27T17:32:46.132Z	1417.8652216988137	756.6649276571608
2023-12-27T17:32:46.242Z	1422.2098284940073	713.514069841718
2023-12-27T17:32:46.350Z	1447.384443561076	713.2804723234689
2023-12-27T17:32:46.453Z	1375.6165302036513	751.3922192849755
2023-12-27T17:32:46.561Z	1067.899511503353	752.7664277637889
2023-12-27T17:32:46.671Z	752.8831840210418	780.5722669896164
2023-12-27T17:32:46.780Z	585.8978716855795	791.8539959202711
2023-12-27T17:32:46.886Z	369.84554140068917	667.6819297019453
2023-12-27T17:32:46.993Z	257.65182864053264	590.6190770211726
2023-12-27T17:32:47.100Z	155.37674482744586	548.1524100220178
2023-12-27T17:32:47.208Z	37.74880402642705	635.6691455223578
2023-12-27T17:32:47.308Z	171.8712875362937	720.298495663187
2023-12-27T17:32:47.416Z	206.13343714529321	737.2624214127233
2023-12-27T17:32:47.515Z	45.54061718959771	773.8336129255968
2023-12-27T17:32:47.622Z	167.58261149025282	773.0781518796867
2023-12-27T17:32:47.731Z	180.0168899901423	764.3304770368288
2023-12-27T17:32:47.839Z	100.65782704324357	759.1577205436528
2023-12-27T17:32:47.949Z	173.46832335776315	759.8220946246977
2023-12-27T17:32:48.057Z	96.14589685080055	779.8830475433438
2023-12-27T17:32:48.166Z	2.4283530424650515	808.6414532591058
2023-12-27T17:32:48.275Z	-63.33862616427861	814.6123329236068
2023-12-27T17:32:48.381Z	5.856801158868331	777.2643273280428
2023-12-27T17:32:48.485Z	48.55644638998265	766.3356995630497
2023-12-27T17:32:48.592Z	65.57281169902231	809.2307579867334
2023-12-27T17:32:48.698Z	154.01232372198598	783.6280428502266
2023-12-27T17:32:48.807Z	6.954983537223967	719.7483002374621
2023-12-27T17:32:48.915Z	133.94248740622103	630.5875656573648
2023-12-27T17:32:49.021Z	286.66983086735985	581.51361419561
2023-12-27T17:32:49.127Z	101.52761299913274	592.3807945507589
2023-12-27T17:32:49.234Z	32.56164383696602	460.05664857260336
2023-12-27T17:32:49.342Z	147.83659534813674	295.7371221218572
2023-12-27T17:32:49.447Z	141.00063620660853	244.31783233387395
2023-12-27T17:32:49.554Z	113.11877267244233	228.2032840141151
2023-12-27T17:32:49.662Z	77.93268866391756	189.22530018735856
2023-12-27T17:32:49.771Z	87.08333305540414	95.09708949362775
2023-12-27T17:32:49.879Z	5.360625351236197	91.49395666398864
2023-12-27T17:32:49.987Z	88.00105277634414	75.446823802048
2023-12-27T17:32:50.094Z	71.90104243688998	59.5528209060866
2023-12-27T17:32:50.204Z	74.25297515475569	31.640752187205816
2023-12-27T17:32:50.311Z	15.658162946835187	22.23386151697606
2023-12-27T17:32:50.417Z	-45.46468383246666	67.20304684818704
2023-12-27T17:32:50.523Z	-33.70806740633469	36.84317444729375
2023-12-27T17:32:50.633Z	72.81571859001767	49.30502873532014
2023-12-27T17:32:50.742Z	173.70640757237857	79.88577811904877
2023-12-27T17:32:50.850Z	70.17454927610147	74.94641120798806
2023-12-27T17:32:50.958Z	54.28250186250018	32.66132577304286
2023-12-27T17:32:51.065Z	112.3443836326775	26.387354406476426
2023-12-27T17:32:51.173Z	424.5748747570912	-9.946041427317425
2023-12-27T17:32:51.280Z	681.0712310947661	-11.8545404412813
2023-12-27T17:32:51.387Z	885.3214191847255	98.18823075150954
2023-12-27T17:32:51.492Z	777.3876710572631	163.14306840870498
2023-12-27T17:32:51.599Z	950.3280067684756	136.91758319545943
2023-12-27T17:32:51.707Z	1031.3017482047696	49.662676543262954
2023-12-27T17:32:51.815Z	843.8269775755117	103.62919534730688
