time	position_x	position_y	scroll_x	scroll_y
2024-01-09T07:53:50.913Z	500.12539659586776	499.8547757372643	500.12539659586776	499.8547757372643
2024-01-09T07:53:51.027Z	500.28262857533815	500.7659279301123	500.28262857533815	500.7659279301123
2024-01-09T07:53:51.148Z	495.5899772208282	502.41121054273214	495.5899772208282	502.41121054273214
2024-01-09T07:53:51.268Z	500.9609445294783	500.24809204862214	500.9609445294783	500.24809204862214
2024-01-09T07:53:51.387Z	515.3364128226735	502.3473384167001	515.3364128226735	502.3473384167001
2024-01-09T07:53:51.507Z	538.5684416698817	493.6498628807708	538.5684416698817	493.6498628807708
2024-01-09T07:53:51.627Z	568.5642737265816	481.07418681516555	568.5642737265816	481.07418681516555
2024-01-09T07:53:51.747Z	600.9692614074946	466.60614123032366	600.9692614074946	466.60614123032366
2024-01-09T07:53:51.867Z	631.5476884427137	452.34634830526267	631.5476884427137	452.34634830526267
2024-01-09T07:53:51.988Z	640.4654145139589	416.3758348823045	640.4654145139589	416.3758348823045
2024-01-09T07:53:52.107Z	663.1884429097943	408.9221249755811	663.1884429097943	408.9221249755811
2024-01-09T07:53:52.235Z	693.6971534803387	401.3104283249636	693.6971534803387	401.3104283249636
2024-01-09T07:53:52.347Z	702.6181877451369	400.16960219505444	702.6181877451369	400.16960219505444
2024-01-09T07:53:52.467Z	827.0764033871724	322.143814457716	827.0764033871724	322.143814457716
2024-01-09T07:53:52.587Z	812.5541925946844	334.6152094679707	812.5541925946844	334.6152094679707
2024-01-09T07:53:52.707Z	796.5652467858004	347.307243034354	796.5652467858004	347.307243034354
2024-01-09T07:53:52.827Z	761.4922688658097	334.4058768115074	761.4922688658097	334.4058768115074
2024-01-09T07:53:52.947Z	747.9724704698284	349.8333448566387	747.9724704698284	349.8333448566387
2024-01-09T07:53:53.067Z	735.1568572288097	364.1886256693311	735.1568572288097	364.1886256693311
2024-01-09T07:53:53.187Z	723.3602329572574	377.1911639845675	723.3602329572574	377.1911639845675
2024-01-09T07:53:53.307Z	694.0751417156637	363.2124962760724	694.0751417156637	363.2124962760724
2024-01-09T07:53:53.427Z	687.6019766881693	376.89737858351685	687.6019766881693	376.89737858351685
2024-01-09T07:53:53.547Z	682.3931404487859	388.89458008151604	682.3931404487859	388.89458008151604
2024-01-09T07:53:53.667Z	562.4504413068914	433.3504589107978	562.4504413068914	433.3504589107978
2024-01-09T07:53:53.787Z	557.883540595838	411.22174376623946	557.883540595838	411.22174376623946
2024-01-09T07:53:53.907Z	459.1452894527334	451.3450420452719	459.1452894527334	451.3450420452719
2024-01-09T07:53:54.027Z	474.5220674560369	425.2087262414209	474.5220674560369	425.2087262414209
2024-01-09T07:53:54.147Z	393.7428344223757	461.8758792770702	393.7428344223757	461.8758792770702
2024-01-09T07:53:54.267Z	327.7187435791188	492.64575112343937	327.7187435791188	492.64575112343937
2024-01-09T07:53:55.396Z	80.25617200864932	312.4114053196528	80.25617200864932	312.4114053196528
2024-01-09T07:53:57.192Z	345.4017861893309	370.8641270170388	345.4017861893309	370.8641270170388
2024-01-09T07:53:57.352Z	415.4758267366063	190.31662478507752	415.4758267366063	190.31662478507752
2024-01-09T07:53:57.485Z	472.58454186473534	118.40547838916353	472.58454186473534	118.40547838916353
2024-01-09T07:53:57.629Z	909.2557918414379	224.01951824809947	909.2557918414379	224.01951824809947
2024-01-09T07:53:57.774Z	634.788843173261	278.9895164920729	634.788843173261	278.9895164920729
2024-01-09T07:53:57.939Z	428.8034328802987	98.48128675050458	428.8034328802987	98.48128675050458
2024-01-09T07:53:58.085Z	283.61898942904566	25.813393947416458	283.61898942904566	25.813393947416458
2024-01-09T07:53:58.231Z	57.644847786506915	22.2170720467977	57.644847786506915	22.2170720467977
2024-01-09T07:53:58.326Z	10.137523724223627	148.2495271074309	10.137523724223627	148.2495271074309
2024-01-09T07:53:58.473Z	-141.73220811520278	242.5841473054635	-141.73220811520278	242.5841473054635
2024-01-09T07:53:58.617Z	192.63475963026787	251.3237403799577	192.63475963026787	251.3237403799577
2024-01-09T07:53:58.713Z	111.87688267598219	159.73401902432354	111.87688267598219	159.73401902432354
2024-01-09T07:53:58.856Z	315.7962094568371	74.64234123184316	315.7962094568371	74.64234123184316
2024-01-09T07:53:58.951Z	371.83725465178554	31.19247065743395	371.83725465178554	31.19247065743395
2024-01-09T07:53:59.098Z	388.621394455069	13.807018769836553	388.621394455069	13.807018769836553
2024-01-09T07:53:59.229Z	387.8075559088466	36.48158007833676	387.8075559088466	36.48158007833676
2024-01-09T07:53:59.345Z	318.2224191614894	25.782612894312045	318.2224191614894	25.782612894312045
2024-01-09T07:53:59.504Z	211.79658259958566	-25.958373685988235	211.79658259958566	-25.958373685988235
2024-01-09T07:53:59.649Z	285.8333722649054	-36.165622361421576	285.8333722649054	-36.165622361421576
2024-01-09T07:53:59.790Z	158.77207918365175	-175.5319020785564	158.77207918365175	-175.5319020785564
2024-01-09T07:53:59.933Z	145.32967283978795	-126.70841282935332	145.32967283978795	-126.70841282935332
2024-01-09T07:54:00.062Z	407.7280655594484	-90.7582358285268	407.7280655594484	-90.7582358285268
2024-01-09T07:54:00.221Z	806.5271785951371	-66.40163398411406	806.5271785951371	-66.40163398411406
2024-01-09T07:54:00.368Z	442.4826897509624	136.55480013288042	442.4826897509624	136.55480013288042
2024-01-09T07:54:00.503Z	451.55063511420707	281.0776686938477	451.55063511420707	281.0776686938477
2024-01-09T07:54:00.657Z	581.8722558552537	415.3282910785755	581.8722558552537	415.3282910785755
2024-01-09T07:54:00.809Z	570.2185744431006	412.2485495167289	570.2185744431006	412.2485495167289
2024-01-09T07:54:00.958Z	560.6921570451576	306.3253878679603	560.6921570451576	306.3253878679603
2024-01-09T07:54:01.111Z	680.2809219643437	347.4873107760852	680.2809219643437	347.4873107760852
2024-01-09T07:54:01.263Z	438.51030224519013	458.09284829938855	438.51030224519013	458.09284829938855
2024-01-09T07:54:01.415Z	534.1723358110211	498.560719593887	534.1723358110211	498.560719593887
2024-01-09T07:54:01.546Z	536.4396510853242	393.4506663018454	536.4396510853242	393.4506663018454
2024-01-09T07:54:01.692Z	533.2695441260043	327.820949552196	533.2695441260043	327.820949552196
2024-01-09T07:54:01.809Z	391.0313857474532	296.1495761357416	391.0313857474532	296.1495761357416
2024-01-09T07:54:01.923Z	328.4286657507015	246.81433765793162	328.4286657507015	246.81433765793162
2024-01-09T07:54:02.077Z	287.44652322122096	245.53327530501258	287.44652322122096	245.53327530501258
2024-01-09T07:54:02.214Z	292.7200324640908	286.7170333900178	292.7200324640908	286.7170333900178
2024-01-09T07:54:02.384Z	478.19600161362615	537.6231000107299	478.19600161362615	537.6231000107299
2024-01-09T07:54:02.536Z	227.1282408202422	617.6159166851638	227.1282408202422	617.6159166851638
2024-01-09T07:54:02.669Z	241.66791382940528	646.7340349501577	241.66791382940528	646.7340349501577
2024-01-09T07:54:02.820Z	174.6563362715531	751.2021299042992	174.6563362715531	756.2021299042992
2024-01-09T07:54:02.971Z	300.2935312070123	755.7359263009286	300.2935312070123	760.7359263009286
2024-01-09T07:54:03.121Z	422.5819565815176	567.9573669160961	422.5819565815176	572.9573669160961
2024-01-09T07:54:03.274Z	378.6770191229692	634.5591511716966	378.6770191229692	639.5591511716966
2024-01-09T07:54:03.387Z	706.7727825783492	612.6747406882517	706.7727825783492	617.6747406882517
2024-01-09T07:54:03.542Z	983.8846144098093	708.7866675617081	983.8846144098093	713.7866675617081
2024-01-09T07:54:03.678Z	1037.3651380147314	615.5970531997145	1037.3651380147314	620.5970531997145
2024-01-09T07:54:03.843Z	1242.4281273696206	530.4973364551267	1242.4281273696206	535.4973364551267
2024-01-09T07:54:03.957Z	1477.4570080817214	538.5047806782048	1477.4570080817214	543.5047806782048
2024-01-09T07:54:04.109Z	1471.8669670024924	467.592061294771	1471.8669670024924	472.592061294771
2024-01-09T07:54:04.208Z	1375.103167220741	481.7607385448354	1375.103167220741	486.7607385448354
2024-01-09T07:54:04.360Z	1189.3005984119895	292.10411612537564	1189.3005984119895	297.10411612537564
2024-01-09T07:54:04.497Z	1184.2543018227211	406.09544298336726	1184.2543018227211	411.09544298336726
2024-01-09T07:54:04.666Z	1140.1131880799708	406.673949126387	1140.1131880799708	411.673949126387
2024-01-09T07:54:04.802Z	1293.8043237162437	366.38619219514237	1293.8043237162437	371.38619219514237
2024-01-09T07:54:04.951Z	1410.7291776999311	442.081446508898	1410.7291776999311	447.081446508898
