time	position_x	position_y	scroll_x	scroll_y
2024-01-03T10:22:35.759Z	498.79426350127164	499.4351794357068	498.79426350127164	499.4351794357068
2024-01-03T10:22:35.879Z	502.4093969695593	507.86999085197436	502.4093969695593	507.86999085197436
2024-01-03T10:22:35.999Z	526.9418340214208	513.6266192192198	526.9418340214208	513.6266192192198
2024-01-03T10:22:36.119Z	531.9062181309441	506.21971275112975	531.9062181309441	506.21971275112975
2024-01-03T10:22:36.239Z	537.7021994454311	456.1419983133176	537.7021994454311	456.1419983133176
2024-01-03T10:22:36.359Z	541.391935760775	385.462642345563	541.391935760775	385.462642345563
2024-01-03T10:22:36.479Z	636.763502782884	432.46004983026114	636.763502782884	432.46004983026114
2024-01-03T10:22:36.599Z	736.8895853160158	490.1503384589896	736.8895853160158	490.1503384589896
2024-01-03T10:22:36.719Z	819.8665884539895	619.1293710393946	819.8665884539895	619.1293710393946
2024-01-03T10:22:36.839Z	889.8776491397831	737.7474600695402	889.8776491397831	737.7474600695402
2024-01-03T10:22:36.959Z	945.5608386967199	839.7562325354029	945.5608386967199	839.7562325354029
2024-01-03T10:22:37.079Z	987.734114746133	923.5416909126818	987.734114746133	923.5416909126818
2024-01-03T10:22:37.199Z	1070.1261796665426	889.4280333609238	1070.1261796665426	889.4280333609238
2024-01-03T10:22:37.319Z	1082.9292608612404	954.8482855740939	1082.9292608612404	954.8482855740939
2024-01-03T10:22:37.439Z	1050.7497524888279	971.3755368808775	1050.7497524888279	971.3755368808775
2024-01-03T10:22:37.559Z	1017.9965835345938	980.5901430891502	1017.9965835345938	980.5901430891502
2024-01-03T10:22:37.679Z	1158.1436250408722	870.1977696902909	1158.1436250408722	870.1977696902909
2024-01-03T10:22:37.799Z	1274.926060152093	771.9512602464396	1274.926060152093	771.9512602464396
2024-01-03T10:22:37.919Z	1369.8316707326267	686.4947995812454	1369.8316707326267	686.4947995812454
2024-01-03T10:22:38.039Z	1444.7663424604111	613.8691290032017	1444.7663424604111	613.8691290032017
2024-01-03T10:22:38.159Z	1501.9099204947515	553.6343125397116	1501.9099204947515	553.6343125397116
2024-01-03T10:22:38.279Z	1543.5847468644536	504.9855404376259	1543.5847468644536	504.9855404376259
2024-01-03T10:22:38.398Z	1572.1378514571418	466.8640709796575	1572.1378514571418	466.8640709796575
2024-01-03T10:22:38.519Z	1589.8424319055446	438.05891143873555	1589.8424319055446	438.05891143873555
2024-01-03T10:22:38.639Z	1598.8227343203098	417.2942376294109	1598.8227343203098	417.2942376294109
2024-01-03T10:22:38.759Z	1601.0031000503973	403.2995429230916	1601.0031000503973	403.2995429230916
2024-01-03T10:22:38.879Z	1423.6424019208498	510.1941427717721	1423.6424019208498	510.1941427717721
2024-01-03T10:22:38.998Z	1443.1875765842603	488.92615329451456	1443.1875765842603	488.92615329451456
2024-01-03T10:22:39.119Z	1459.3579266197337	471.7174594459204	1459.3579266197337	471.7174594459204
2024-01-03T10:22:39.238Z	1472.3933505556408	458.19014369310804	1472.3933505556408	458.19014369310804
2024-01-03T10:22:39.359Z	1308.0387203569585	563.3301847711689	1308.0387203569585	563.3301847711689
2024-01-03T10:22:40.501Z	934.6862514811094	289.677278847795	934.6862514811094	289.677278847795
2024-01-03T10:22:42.131Z	723.4273915774515	94.03120975106725	723.4273915774515	94.03120975106725
2024-01-03T10:22:42.268Z	209.93663991908937	78.02803046155849	209.93663991908937	78.02803046155849
2024-01-03T10:22:42.380Z	316.04523054541727	96.78942893545349	316.04523054541727	96.78942893545349
2024-01-03T10:22:42.528Z	488.81604780134387	309.82896118746555	488.81604780134387	309.82896118746555
2024-01-03T10:22:42.653Z	595.2708988178711	456.91676409776045	595.2708988178711	456.91676409776045
2024-01-03T10:22:42.776Z	710.662914865302	445.1558701614551	710.662914865302	445.1558701614551
2024-01-03T10:22:42.898Z	702.0437306612844	423.0757569560359	702.0437306612844	423.0757569560359
2024-01-03T10:22:43.020Z	809.9947047558098	523.2430222821661	809.9947047558098	523.2430222821661
2024-01-03T10:22:43.142Z	738.9682903149728	591.7958034006274	738.9682903149728	591.7958034006274
2024-01-03T10:22:43.262Z	769.9823259952909	663.3443467338359	769.9823259952909	663.3443467338359
2024-01-03T10:22:43.384Z	1020.312771808907	899.8568311319742	1020.312771808907	904.8568311319742
2024-01-03T10:22:43.511Z	1269.3969280567435	932.5003627463792	1269.3969280567435	947.5003627463792
2024-01-03T10:22:43.633Z	1218.613808139608	852.3782919570996	1218.613808139608	877.3782919570996
2024-01-03T10:22:43.742Z	1213.2928182314279	742.3474524668391	1213.2928182314279	767.3474524668391
2024-01-03T10:22:43.883Z	1045.1231170978738	571.9974843130638	1045.1231170978738	596.9974843130638
2024-01-03T10:22:43.990Z	1117.7281555250804	629.010591310632	1117.7281555250804	654.010591310632
2024-01-03T10:22:44.118Z	1042.8632921221524	582.9126000541663	1042.8632921221524	607.9126000541663
2024-01-03T10:22:44.271Z	840.5329105047448	542.7010825107375	840.5329105047448	567.7010825107375
2024-01-03T10:22:44.377Z	822.9399504244024	417.5451034436728	822.9399504244024	442.5451034436728
2024-01-03T10:22:44.502Z	855.9741455377887	381.14339228868016	855.9741455377887	406.14339228868016
2024-01-03T10:22:44.619Z	967.1233251916451	529.7816240644682	967.1233251916451	554.7816240644682
2024-01-03T10:22:44.741Z	1038.0750661209906	477.7449207335251	1038.0750661209906	502.7449207335251
2024-01-03T10:22:44.850Z	946.1906413121606	417.541231652335	946.1906413121606	442.541231652335
2024-01-03T10:22:44.989Z	458.9758209926168	449.0595029743952	458.9758209926168	474.0595029743952
2024-01-03T10:22:45.097Z	234.073462482919	310.826537187634	234.073462482919	335.826537187634
2024-01-03T10:22:45.217Z	523.626697052068	492.3508464365096	523.626697052068	517.3508464365095
2024-01-03T10:22:45.340Z	1447.502704386519	671.8548885398178	1447.502704386519	696.8548885398178
2024-01-03T10:22:45.461Z	1555.080381569027	962.5752984423873	1555.080381569027	992.5752984423873
2024-01-03T10:22:45.579Z	1614.5349141307936	1343.6247436685278	1614.5349141307936	1383.6247436685278
2024-01-03T10:22:45.690Z	1243.6780975283145	862.2580455131047	1243.6780975283145	907.2580455131047
